"","ccode","country.name","year","Biodiversity - naturalness","CO2 Emissions per Capita","SO2 Emissions per Capita","Total CO2 Emissions","Total SO2 Emissions"
"3866",404,"Kenya",1890,0.90975763,NA,8.430726e-05,NA,0.3508578
"3867",414,"Kuwait",1890,0.96708344,NA,0.0001144172,NA,0.0164006
"3868",417,"Kyrgyzstan",1890,0.89128393,0.02406483,0.0004172123,29.62529,0.5248313
"3869",418,"Laos",1890,0.98428378,NA,NA,NA,NA
"3870",428,"Latvia",1890,0.88826214,NA,0.001619406,34.15807,2.24927
"3871",422,"Lebanon",1890,0.83457939,NA,0.0001484929,NA,0.08523491
"3872",426,"Lesotho",1890,0.88933638,NA,NA,NA,NA
"3873",430,"Liberia",1890,0.98006728,NA,NA,NA,NA
"3874",434,"Libya",1890,0.9888088,NA,0.0001166623,NA,0.06999735
"3875",438,"Liechtenstein",1890,0.58949674,NA,NA,NA,NA
"3876",440,"Lithuania",1890,0.76715675,NA,0.002357433,57.31359,3.817348
"3877",442,"Luxembourg",1890,0.63636756,NA,1e-04,NA,0.02332306
"3878",450,"Madagascar",1890,0.92112515,NA,NA,NA,NA
"3879",454,"Malawi",1890,0.95533201,NA,NA,NA,NA
"3880",458,"Malaysia",1890,0.97779842,0.0009090909,0.0001441297,2,0.3170854
"3881",462,"Maldives",1890,0.92588573,NA,NA,NA,NA
"3882",466,"Mali",1890,0.94741777,NA,NA,NA,NA
"3883",470,"Malta",1890,0.29596629,NA,0.0001193168,NA,0.02123839
"3884",478,"Mauritania",1890,0.9657062,NA,NA,NA,NA
"3885",480,"Mauritius",1890,0.29456314,NA,NA,NA,NA
"3886",484,"Mexico",1890,0.94577395,NA,0.001397345,NA,16.55744
"3887",498,"Moldova",1890,0.52473344,0.02258182,0.0006028989,56.05503,1.529266
"3888",496,"Mongolia",1890,0.89563147,NA,0.0003014927,NA,0.2274899
"3889",504,"Morocco",1890,0.87424013,NA,0.0001248802,NA,0.757014
"3890",508,"Mozambique",1890,0.92744552,NA,0.0002127796,NA,0.7516337
"3891",104,"Myanmar",1890,0.94779989,NA,0.0001291388,NA,1.49801
"3892",516,"Namibia",1890,0.93839429,NA,7.576585e-05,NA,0.02749809
"3893",524,"Nepal",1890,0.86179903,NA,0.0002381253,NA,1.236346
"3894",528,"Netherlands",1890,0.66909425,0.614062,0.01585079,2807,72.45712
"3895",554,"New Zealand",1890,0.98039711,0.582,0.02191302,388,14.60868
"3896",558,"Nicaragua",1890,0.95740997,NA,1e-04,NA,0.04390078
"3897",562,"Niger",1890,0.95269324,NA,NA,NA,NA
"3898",566,"Nigeria",1890,0.79210113,NA,0.0001064577,NA,3.099165
"3899",408,"North Korea",1890,0.92732703,NA,0.001101159,NA,5.040076
"3900",578,"Norway",1890,0.97779075,0.2833583,0.01204774,567,24.10753
"3901",512,"Oman",1890,0.99018602,NA,0.0001484929,NA,0.05896652
"3902",586,"Pakistan",1890,0.91903632,NA,0.0002486209,NA,4.914003
"3903",591,"Panama",1890,0.96795194,NA,1e-04,NA,0.02254286
"3904",598,"Papua New Guinea",1890,0.99182303,NA,NA,NA,NA
"3905",600,"Paraguay",1890,0.97310144,NA,0.00013041,NA,0.07563778
"3906",604,"Peru",1890,0.97080189,0.0007394543,0.0009532281,3,3.86729
"3907",608,"Philippines",1890,0.93767665,NA,0.0001700319,NA,1.101126
"3908",616,"Poland",1890,0.70060774,0.4999562,0.01054121,11426,240.9089
"3909",620,"Portugal",1890,0.80330805,0.08745887,0.002088097,458,10.93484
"3910",634,"Qatar",1890,0.99077606,NA,0.0001484929,NA,0.00269302
"3911",642,"Romania",1890,0.76051969,0.02024487,0.00267499,210,27.74767
"3912",643,"Russia",1890,0.9597615,0.0854495,0.001966677,5324.539,125.2243
"3913",646,"Rwanda",1890,0.87863055,NA,NA,NA,NA
"3914",882,"Samoa",1890,0.94173937,NA,NA,NA,NA
"3915",674,"San Marino",1890,0.8576745,NA,NA,NA,NA
"3916",678,"Sao Tome and Principe",1890,0.87152205,NA,NA,NA,NA
"3917",682,"Saudi Arabia",1890,0.95815826,NA,0.0001484929,NA,0.3704848
"3918",686,"Senegal",1890,0.93460149,NA,0.0001422599,NA,0.159204
"3919",694,"Sierra Leone",1890,0.98960665,NA,NA,NA,NA
"3920",702,"Singapore",1890,0.26624105,NA,1e-04,NA,0.01804079
"3921",703,"Slovakia",1890,0.74464078,0.05772507,0.01814735,57136.86,48.56162
"3922",705,"Slovenia",1890,0.8605419,0.009449274,0.0005023595,109.1807,0.3532751
"3923",90,"Solomon Is.",1890,0.99301553,NA,NA,NA,NA
"3924",706,"Somalia",1890,0.93312792,NA,NA,NA,NA
"3925",710,"South Africa",1890,0.96130261,0.02738429,0.006877383,81,20.34261
"3926",410,"South Korea",1890,0.84399434,NA,0.0002746172,NA,2.70443
"3927",724,"Spain",1890,0.40391213,0.1100959,0.01258541,2003,228.9693
"3928",144,"Sri Lanka",1890,0.91367493,NA,0.0001484929,NA,0.4403841
"3929",659,"St. Kitts and Nevis",1890,0.46277985,NA,NA,NA,NA
"3930",662,"St. Lucia",1890,0.84065216,NA,NA,NA,NA
"3931",670,"St. Vincent and the Grenadines",1890,0.84016824,NA,NA,NA,NA
"3932",740,"Suriname",1890,0.99442519,NA,NA,NA,NA
"3933",748,"Swaziland",1890,0.90312379,NA,NA,NA,NA
"3934",752,"Sweden",1890,0.9374465,0.3204367,0.009332898,1350,39.3195
"3935",756,"Switzerland",1890,0.52161211,0.2677719,0.007963668,785,23.34629
"3936",760,"Syria",1890,0.84099847,NA,0.0002598625,NA,0.5171264
"3937",762,"Tajikistan",1890,0.93610365,0.05094338,0.0004665711,55.1996,0.5165934
"3938",834,"Tanzania",1890,0.95863998,NA,0.0001465918,NA,0.4880676
"3939",764,"Thailand",1890,0.96962394,NA,0.0002084375,NA,1.334866
"3940",270,"The Gambia",1890,0.97881739,NA,NA,NA,NA
"3941",626,"Timor Leste",1890,0.92519353,NA,NA,NA,NA
"3942",768,"Togo",1890,0.88455719,NA,0.0001650962,NA,0.1016228
"3943",776,"Tonga",1890,0.59411068,NA,NA,NA,NA
"3944",780,"Trinidad and Tobago",1890,0.86341662,NA,0.0001839268,NA,0.0394339
"3945",788,"Tunisia",1890,0.8953849,NA,0.0001761434,NA,0.2851604
"3946",792,"Turkey",1890,0.99330657,0.008009483,0.001693296,100,21.14114
"3947",795,"Turkmenistan",1890,0.9086979,0.08782547,0.0007556523,75.24805,0.6615757
"3948",800,"Uganda",1890,0.92275835,NA,NA,NA,NA
"3949",804,"Ukraine",1890,0.75880384,0.08016866,0.002451413,1610.306,50.31566
"3950",784,"United Arab Emirates",1890,0.99330657,NA,0.0001366927,NA,0.007496182
"3951",826,"United Kingdom",1890,0.71226663,2.835588,0.07550337,96349,2565.49
"3952",840,"United States",1890,0.91047,1.73692,0.08445043,109647,5331.124
"3953",858,"Uruguay",1890,0.95749623,NA,0.0002130626,NA,0.1461609
"3954",860,"Uzbekistan",1890,0.88579774,0.06578918,0.0006533756,293.8931,2.982502
"3955",548,"Vanuatu",1890,0.99864382,NA,NA,NA,NA
"3956",862,"Venezuela",1890,0.97397693,NA,0.0002591336,NA,0.5959296
"3957",704,"Vietnam",1890,0.92297742,NA,0.0001829458,NA,2.731655
"3958",887,"Yemen",1890,0.89930349,NA,0.0001487344,NA,0.4551273
"3959",894,"Zambia",1890,0.97350337,NA,0.0005094787,NA,0.3955961
"3960",716,"Zimbabwe",1890,0.95566429,NA,0.000217006,NA,0.3120682
"3961",4,"Afghanistan",1900,0.89531118,NA,NA,NA,NA
"3962",8,"Albania",1900,0.87591731,NA,0.0004700823,NA,0.3760658
"3963",12,"Algeria",1900,0.95813275,NA,0.0001000394,NA,0.6423223
"3964",20,"Andorra",1900,0.90864895,NA,NA,NA,NA
"3965",24,"Angola",1900,0.93989918,NA,0.0001699246,NA,0.4531476
"3966",28,"Antigua and Barbuda",1900,0.78200242,NA,NA,NA,NA
"3967",32,"Argentina",1900,0.95742868,0.1132456,0.002690867,565,13.42516
"3968",51,"Armenia",1900,0.88403569,0.03248714,0.001821824,27.37787,1.568835
"3969",36,"Australia",1900,0.94110188,0.7230121,0.03233683,2775,124.1123
"3970",40,"Austria",1900,0.68917853,1.258041,0.06499112,7553,390.1923
"3971",31,"Azerbaijan",1900,0.86275676,0.1577251,0.001821605,299.5749,3.535426
"3972",44,"Bahamas",1900,0.98897219,NA,NA,NA,NA
"3973",48,"Bahrain",1900,0.97746181,NA,0.0001745704,NA,0.01257972
"3974",50,"Bangladesh",1900,0.58408335,NA,0.0001561168,NA,4.553082
"3975",52,"Barbados",1900,0.73288327,NA,NA,NA,NA
"3976",112,"Belarus",1900,0.81920361,0.1386098,0.000912018,704.0802,4.73385
"3977",56,"Belgium",1900,0.4334894,2.025008,0.04237793,13555,283.6694
"3978",84,"Belize",1900,0.99154287,NA,NA,NA,NA
"3979",204,"Benin",1900,0.96845411,NA,0.0003422751,NA,0.3316442
"3980",64,"Bhutan",1900,0.98827045,NA,NA,NA,NA
"3981",68,"Bolivia",1900,0.98467667,NA,0.001117745,NA,1.948923
"3982",70,"Bosnia and Herzegovina",1900,0.84933501,0.0164431,5e-04,64.011,0.7039029
"3983",72,"Botswana",1900,0.94294482,NA,5.272397e-05,NA,0.01542591
"3984",76,"Brazil",1900,0.98306879,NA,0.0002130898,NA,3.765418
"3985",96,"Brunei",1900,0.98624172,NA,0.001947033,NA,0.01389324
"3986",100,"Bulgaria",1900,0.83922887,0.02214268,0.001633791,72,5.312501
"3987",854,"Burkina Faso",1900,0.95266575,NA,NA,NA,NA
"3988",108,"Burundi",1900,0.86787431,NA,NA,NA,NA
"3989",116,"Cambodia",1900,0.97132198,NA,0.0003014927,NA,0.8638769
"3990",120,"Cameroon",1900,0.96317323,NA,0.0001821287,NA,0.3844558
"3991",124,"Canada",1900,0.98447001,1.021664,0.03610044,5630,198.9357
"3992",132,"Cape Verde",1900,0.95622189,NA,NA,NA,NA
"3993",140,"Central African Republic",1900,0.98795452,NA,NA,NA,NA
"3994",148,"Chad",1900,0.9314745,NA,NA,NA,NA
"3995",152,"Chile",1900,0.95955655,0.07914616,0.01660673,232,48.67906
"3996",156,"China",1900,0.88687745,NA,0.0003696221,NA,147.8489
"3997",170,"Colombia",1900,0.91290675,NA,0.0002087418,NA,0.8345496
"3998",174,"Comoros",1900,0.78968436,NA,NA,NA,NA
"3999",178,"Congo",1900,0.95315083,NA,8.198414e-05,NA,0.05124033
"4000",180,"Congo, DRC",1900,0.97506087,NA,9.993565e-05,NA,1.079372
"4001",188,"Costa Rica",1900,0.94623732,NA,0.0001397114,NA,0.04207828
"4002",384,"Cote d'Ivoire",1900,0.97796497,NA,0.000444339,NA,0.2526839
"4003",191,"Croatia",1900,0.86505052,0.04044439,0.0005095676,227.7878,1.037877
"4004",192,"Cuba",1900,0.9605316,NA,0.0001549691,NA,0.2533553
"4005",196,"Cyprus",1900,0.93874635,NA,0.001160592,NA,0.2721351
"4006",203,"Czech Republic",1900,0.77025417,0.1415955,0.1369735,230364.3,602.4631
"4007",208,"Denmark",1900,0.61227295,0.5622804,0.01440538,1440,36.89217
"4008",262,"Djibouti",1900,0.94379711,NA,NA,NA,NA
"4009",212,"Dominica",1900,0.89681755,NA,NA,NA,NA
"4010",214,"Dominican Republic",1900,0.95377079,NA,0.0001917702,NA,0.1289796
"4011",218,"Ecuador",1900,0.91753717,NA,0.0002148916,NA,0.3008483
"4012",818,"Egypt",1900,0.99147757,NA,0.0001001243,NA,1.080797
"4013",222,"El Salvador",1900,0.66606835,NA,0.0001178653,NA,0.09237106
"4014",226,"Equatorial Guinea",1900,0.95497743,NA,NA,NA,NA
"4015",232,"Eritrea",1900,0.91670783,NA,9.989486e-05,NA,0.03437986
"4016",233,"Estonia",1900,0.87454641,NA,0.002493464,NA,2.150061
"4017",231,"Ethiopia",1900,0.90867494,NA,NA,NA,NA
"4018",242,"Fiji",1900,0.98149151,NA,NA,NA,NA
"4019",246,"Finland",1900,0.94949467,0.06132819,0.009806194,164,26.22311
"4020",250,"France",1900,0.66326594,0.8707722,0.01383888,35283,560.7405
"4021",266,"Gabon",1900,0.95879375,NA,8.027009e-05,NA,0.02933691
"4022",268,"Georgia",1900,0.87146696,0.04970858,0.002105017,112.6474,4.874478
"4023",276,"Germany",1900,0.59499875,1.639718,0.03603962,89181,1960.123
"4024",288,"Ghana",1900,0.93214155,NA,0.0002530996,NA,0.5957973
"4025",300,"Greece",1900,0.70245884,0.02297461,0.004081078,114,20.25031
"4026",308,"Grenada",1900,0.62355769,NA,NA,NA,NA
"4027",320,"Guatemala",1900,0.88956296,NA,1e-04,NA,0.13
"4028",324,"Guinea",1900,0.94188816,NA,NA,NA,NA
"4029",624,"Guinea-Bissau",1900,0.93853036,NA,NA,NA,NA
"4030",328,"Guyana",1900,0.9906795,NA,NA,NA,NA
"4031",332,"Haiti",1900,0.80915675,NA,0.0001425072,NA,0.2223112
"4032",340,"Honduras",1900,0.94657473,NA,0.0001078109,NA,0.05650674
"4033",348,"Hungary",1900,0.63369196,0.4004777,0.03806579,2616,248.6533
"4034",352,"Iceland",1900,0.97323721,NA,0.0002161241,NA,0.01707461
"4035",356,"India",1900,0.69779895,0.01252021,0.0003589484,3562,102.1208
"4036",360,"Indonesia",1900,0.95023252,0.008684211,0.0003408953,330,12.95402
"4037",364,"Iran",1900,0.91911775,NA,0.0002598625,NA,3.113282
"4038",368,"Iraq",1900,0.96778722,NA,0.0001485384,NA,0.3453026
"4039",372,"Ireland",1900,0.68697793,NA,0.0003607356,NA,1.612127
"4040",376,"Israel",1900,0.96725399,NA,0.0003908865,NA,0.1973819
"4041",380,"Italy",1900,0.53780148,0.1177183,0.005942763,3796,191.6331
"4042",388,"Jamaica",1900,0.90844408,NA,1e-04,NA,0.07357705
"4043",392,"Japan",1900,0.93141084,0.118327,0.005823914,5298,260.7613
"4044",400,"Jordan",1900,0.98975922,NA,0.0003714565,NA,0.06771186
"4045",398,"Kazakhstan",1900,0.93402517,0.6464247,0.001690567,1880.892,5.026449
"4046",404,"Kenya",1900,0.90636429,NA,8.691292e-05,NA,0.3807386
"4047",414,"Kuwait",1900,0.96770079,NA,0.0001144172,NA,0.01656626
"4048",417,"Kyrgyzstan",1900,0.88576582,0.06322722,0.0005804163,82.16087,0.7706965
"4049",418,"Laos",1900,0.98318243,NA,NA,NA,NA
"4050",428,"Latvia",1900,0.87772057,NA,0.003167574,94.73178,4.888437
"4051",422,"Lebanon",1900,0.82304874,NA,0.0001484929,NA,0.09482012
"4052",426,"Lesotho",1900,0.87740098,NA,NA,NA,NA
"4053",430,"Liberia",1900,0.97942448,NA,NA,NA,NA
"4054",434,"Libya",1900,0.98720064,NA,0.0001101673,NA,0.07541452
"4055",438,"Liechtenstein",1900,0.59549498,NA,NA,NA,NA
"4056",440,"Lithuania",1900,0.74206708,NA,0.004947331,158.9498,8.901245
"4057",442,"Luxembourg",1900,0.63171648,NA,1e-04,NA,0.02466082
"4058",450,"Madagascar",1900,0.91661511,NA,NA,NA,NA
"4059",454,"Malawi",1900,0.95076463,NA,NA,NA,NA
"4060",458,"Malaysia",1900,0.97503192,0.006517843,0.0002008249,16,0.492985
"4061",462,"Maldives",1900,0.91911775,NA,NA,NA,NA
"4062",466,"Mali",1900,0.94512561,NA,NA,NA,NA
"4063",470,"Malta",1900,0.30185738,NA,0.0001164386,NA,0.02212333
"4064",478,"Mauritania",1900,0.96066596,NA,NA,NA,NA
"4065",480,"Mauritius",1900,0.29350414,NA,NA,NA,NA
"4066",484,"Mexico",1900,0.93766984,0.02005105,0.00380645,273,51.82577
"4067",498,"Moldova",1900,0.48614769,0.0578095,0.001232036,155.4594,3.385508
"4068",496,"Mongolia",1900,0.8727416,NA,0.0003014927,NA,0.2502389
"4069",504,"Morocco",1900,0.86410014,NA,0.0001248349,NA,0.8168909
"4070",508,"Mozambique",1900,0.92066212,NA,0.0002305352,NA,0.8652517
"4071",104,"Myanmar",1900,0.93723446,NA,0.0001628034,NA,2.035043
"4072",516,"Namibia",1900,0.93214579,NA,7.887862e-05,NA,0.03003462
"4073",524,"Nepal",1900,0.85896519,NA,0.0002598625,NA,1.372854
"4074",528,"Netherlands",1900,0.64424082,0.7711169,0.01979302,3994,102.5179
"4075",554,"New Zealand",1900,0.96669004,0.7992,0.02972765,666,24.77304
"4076",558,"Nicaragua",1900,0.95381524,NA,0.0001140448,NA,0.05721895
"4077",562,"Niger",1900,0.95159611,NA,NA,NA,NA
"4078",566,"Nigeria",1900,0.78213328,NA,0.0001161308,NA,3.497344
"4079",408,"North Korea",1900,0.92858417,NA,0.001158168,NA,5.354556
"4080",578,"Norway",1900,0.97574139,0.50625,0.02040806,1134,45.71405
"4081",512,"Oman",1900,0.98982275,NA,0.0001484929,NA,0.06207002
"4082",586,"Pakistan",1900,0.91663055,NA,0.0002569479,NA,5.182233
"4083",591,"Panama",1900,0.96475236,NA,1e-04,NA,0.0263
"4084",598,"Papua New Guinea",1900,0.99213053,NA,NA,NA,NA
"4085",600,"Paraguay",1900,0.97222939,NA,0.0001549594,NA,0.09297565
"4086",604,"Peru",1900,0.967718,0.01385441,0.00187348,67,9.06016
"4087",608,"Philippines",1900,0.93060824,NA,0.0001779352,NA,1.303198
"4088",616,"Poland",1900,0.70225489,0.698101,0.01455874,17278,360.3289
"4089",620,"Portugal",1900,0.79324792,0.1198142,0.002629415,673,14.7695
"4090",634,"Qatar",1900,0.99086584,NA,0.0001484929,NA,0.002720222
"4091",642,"Romania",1900,0.75112965,0.027,0.002565831,297,28.22414
"4092",643,"Russia",1900,0.95531316,0.2109693,0.003882732,14766.73,277.7061
"4093",646,"Rwanda",1900,0.87112152,NA,NA,NA,NA
"4094",882,"Samoa",1900,0.93442232,NA,NA,NA,NA
"4095",674,"San Marino",1900,0.8662232,NA,NA,NA,NA
"4096",678,"Sao Tome and Principe",1900,0.85804696,NA,NA,NA,NA
"4097",682,"Saudi Arabia",1900,0.95245576,NA,0.0001484929,NA,0.3832601
"4098",686,"Senegal",1900,0.93268564,NA,0.0001585951,NA,0.181107
"4099",694,"Sierra Leone",1900,0.98408641,NA,NA,NA,NA
"4100",702,"Singapore",1900,0.26463829,NA,1e-04,NA,0.0233469
"4101",703,"Slovakia",1900,0.74232422,0.07173582,0.02233831,73845.04,62.16751
"4102",705,"Slovenia",1900,0.85205284,0.07745716,0.0006261199,166.9053,0.4879081
"4103",90,"Solomon Is.",1900,0.99290715,NA,NA,NA,NA
"4104",706,"Somalia",1900,0.92495439,NA,NA,NA,NA
"4105",710,"South Africa",1900,0.94412538,0.1541578,0.007148113,636,29.49057
"4106",410,"South Korea",1900,0.85063941,NA,0.0002788624,NA,2.759623
"4107",724,"Spain",1900,0.3973636,0.1646768,0.01731243,3062,321.9073
"4108",144,"Sri Lanka",1900,0.89930188,NA,0.0001484929,NA,0.518238
"4109",659,"St. Kitts and Nevis",1900,0.46420227,NA,NA,NA,NA
"4110",662,"St. Lucia",1900,0.83654435,NA,NA,NA,NA
"4111",670,"St. Vincent and the Grenadines",1900,0.83712717,NA,NA,NA,NA
"4112",740,"Suriname",1900,0.99425739,NA,NA,NA,NA
"4113",748,"Swaziland",1900,0.89649699,NA,NA,NA,NA
"4114",752,"Sweden",1900,0.93490875,0.5423619,0.01580119,2503,72.9225
"4115",756,"Switzerland",1900,0.49173144,0.4671995,0.0121998,1549,40.44843
"4116",760,"Syria",1900,0.84343178,NA,0.0002598625,NA,0.5078525
"4117",762,"Tajikistan",1900,0.93229217,0.1338471,0.0006880392,153.087,0.8041281
"4118",834,"Tanzania",1900,0.95699039,NA,0.000159882,NA,0.560333
"4119",764,"Thailand",1900,0.96452054,NA,0.0002091429,NA,1.46495
"4120",270,"The Gambia",1900,0.96786828,NA,NA,NA,NA
"4121",626,"Timor Leste",1900,0.9219035,NA,NA,NA,NA
"4122",768,"Togo",1900,0.88244102,NA,0.0002026427,NA,0.1272797
"4123",776,"Tonga",1900,0.58926561,NA,NA,NA,NA
"4124",780,"Trinidad and Tobago",1900,0.84979812,NA,0.0003182096,NA,0.08528017
"4125",788,"Tunisia",1900,0.8776668,NA,0.000164669,NA,0.3110151
"4126",792,"Turkey",1900,0.9930313,0.0222135,0.003226489,283,41.10548
"4127",795,"Turkmenistan",1900,0.90200168,0.23075,0.001467855,208.6881,1.356506
"4128",800,"Uganda",1900,0.92176164,NA,NA,NA,NA
"4129",804,"Ukraine",1900,0.70640026,0.1825382,0.005290214,4465.919,132.2554
"4130",784,"United Arab Emirates",1900,0.9930313,NA,0.0001311698,NA,0.007571901
"4131",826,"United Kingdom",1900,0.69035566,3.027115,0.08196504,114558,3101.881
"4132",840,"United States",1900,0.8949811,2.37326,0.1200024,180878,9145.983
"4133",858,"Uruguay",1900,0.94642568,NA,0.0001975187,NA,0.1807296
"4134",860,"Uzbekistan",1900,0.87841968,0.1728525,0.001142032,815.0642,5.502716
"4135",548,"Vanuatu",1900,0.99865634,NA,NA,NA,NA
"4136",862,"Venezuela",1900,0.97496059,NA,0.0003594211,NA,0.8456063
"4137",704,"Vietnam",1900,0.90753441,0.008171246,0.0003692147,140,6.325847
"4138",887,"Yemen",1900,0.89475068,NA,0.0001485241,NA,0.4708214
"4139",894,"Zambia",1900,0.97021583,NA,0.0004678886,NA,0.4036694
"4140",716,"Zimbabwe",1900,0.95142751,NA,0.000231119,NA,0.3690452
"4141",4,"Afghanistan",1910,0.88352267,NA,NA,NA,NA
"4142",8,"Albania",1910,0.86812343,NA,0.000450108,NA,0.3933944
"4143",12,"Algeria",1910,0.95502133,NA,0.0001862447,NA,1.282695
"4144",20,"Andorra",1910,0.907882,NA,NA,NA,NA
"4145",24,"Angola",1910,0.93595779,NA,0.0001784911,NA,0.4857064
"4146",28,"Antigua and Barbuda",1910,0.80532302,NA,NA,NA,NA
"4147",32,"Argentina",1910,0.93812577,0.3445552,0.007980355,2431,56.30518
"4148",51,"Armenia",1910,0.88021434,0.03956197,0.001610334,35.09477,1.459699
"4149",36,"Australia",1910,0.91355873,1.066382,0.04729636,4841,214.7089
"4150",40,"Austria",1910,0.68534567,2.361202,0.0949821,15698,631.4704
"4151",31,"Azerbaijan",1910,0.85124899,0.18663,0.001532325,384.0151,3.221815
"4152",44,"Bahamas",1910,0.98866341,NA,NA,NA,NA
"4153",48,"Bahrain",1910,0.97656843,NA,0.0001395976,NA,0.01058899
"4154",50,"Bangladesh",1910,0.58203018,NA,0.0001409463,NA,4.41154
"4155",52,"Barbados",1910,0.72204714,NA,NA,NA,NA
"4156",112,"Belarus",1910,0.8040779,0.1640116,0.001000657,902.5368,5.626763
"4157",56,"Belgium",1910,0.42885627,2.253189,0.04777061,16727,354.6347
"4158",84,"Belize",1910,0.9906494,NA,NA,NA,NA
"4159",204,"Benin",1910,0.96792036,NA,0.0003108277,NA,0.30732
"4160",64,"Bhutan",1910,0.98679212,NA,NA,NA,NA
"4161",68,"Bolivia",1910,0.98349761,NA,0.002774872,NA,5.573581
"4162",70,"Bosnia and Herzegovina",1910,0.83717301,0.02538949,0.0004207926,84.97867,0.656437
"4163",72,"Botswana",1910,0.9361927,NA,6.046343e-05,NA,0.01883891
"4164",76,"Brazil",1910,0.97850537,0.05566919,0.002073089,1240,46.17689
"4165",96,"Brunei",1910,0.98531327,NA,0.007501856,NA,0.05537608
"4166",100,"Bulgaria",1910,0.81855221,0.05049999,0.002668938,192,10.14725
"4167",854,"Burkina Faso",1910,0.95144106,NA,NA,NA,NA
"4168",108,"Burundi",1910,0.85987855,NA,NA,NA,NA
"4169",116,"Cambodia",1910,0.96783994,NA,0.000335148,NA,1.028904
"4170",120,"Cameroon",1910,0.96231925,NA,0.0001967085,NA,0.4237064
"4171",124,"Canada",1910,0.97418522,1.946235,0.08613551,14089,623.5441
"4172",132,"Cape Verde",1910,0.95287204,NA,NA,NA,NA
"4173",140,"Central African Republic",1910,0.98611989,NA,NA,NA,NA
"4174",148,"Chad",1910,0.92673671,NA,NA,NA,NA
"4175",152,"Chile",1910,0.95616972,0.2266233,0.02973327,767,100.6314
"4176",156,"China",1910,0.88363644,0.01209693,0.0008443431,5117,357.1571
"4177",170,"Colombia",1910,0.90725322,NA,0.0001993618,NA,0.9748791
"4178",174,"Comoros",1910,0.77503724,NA,NA,NA,NA
"4179",178,"Congo",1910,0.94846033,NA,0.0003144071,NA,0.2068478
"4180",180,"Congo, DRC",1910,0.97390191,NA,0.0001004761,NA,1.111678
"4181",188,"Costa Rica",1910,0.93783997,NA,0.0001490374,NA,0.05574445
"4182",384,"Cote d'Ivoire",1910,0.9678482,NA,0.0003145218,NA,0.2492777
"4183",191,"Croatia",1910,0.85825092,0.06244942,0.0004791134,302.4028,1.081346
"4184",192,"Cuba",1910,0.94848127,NA,0.003654112,NA,7.855726
"4185",196,"Cyprus",1910,0.92956284,NA,0.001875058,NA,0.5066105
"4186",203,"Czech Republic",1910,0.76072085,0.1608433,0.1551447,283982.7,740.5492
"4187",208,"Denmark",1910,0.58140319,0.7201632,0.01842376,2081,53.23772
"4188",262,"Djibouti",1910,0.94154453,NA,NA,NA,NA
"4189",212,"Dominica",1910,0.88184401,NA,NA,NA,NA
"4190",214,"Dominican Republic",1910,0.94208388,NA,0.0001781823,NA,0.1513185
"4191",218,"Ecuador",1910,0.91263313,NA,0.0002016181,NA,0.3260165
"4192",818,"Egypt",1910,0.99047091,NA,8.580151e-05,NA,1.059017
"4193",222,"El Salvador",1910,0.63064837,NA,0.0001335588,NA,0.1338462
"4194",226,"Equatorial Guinea",1910,0.95190262,NA,NA,NA,NA
"4195",232,"Eritrea",1910,0.81834597,NA,0.0001029617,NA,0.03718094
"4196",233,"Estonia",1910,0.87006511,NA,0.002028744,NA,1.819317
"4197",231,"Ethiopia",1910,0.90484946,NA,NA,NA,NA
"4198",242,"Fiji",1910,0.97774634,NA,NA,NA,NA
"4199",246,"Finland",1910,0.94432316,0.0944016,0.01765257,290,54.22837
"4200",250,"France",1910,0.65991701,0.9957969,0.0178383,41106,736.3563
"4201",266,"Gabon",1910,0.95611592,NA,0.0001148056,NA,0.04385613
"4202",268,"Georgia",1910,0.86344224,0.05881824,0.001819289,144.3989,4.563903
"4203",276,"Germany",1910,0.57112263,1.932956,0.04322677,121552,2718.272
"4204",288,"Ghana",1910,0.93012565,NA,0.0002324726,NA,0.5584094
"4205",300,"Greece",1910,0.69838883,0.03684211,0.004994658,196,26.57158
"4206",308,"Grenada",1910,0.6111303,NA,NA,NA,NA
"4207",320,"Guatemala",1910,0.88603936,NA,0.0001177044,NA,0.1696121
"4208",324,"Guinea",1910,0.9397496,NA,NA,NA,NA
"4209",624,"Guinea-Bissau",1910,0.93651059,NA,NA,NA,NA
"4210",328,"Guyana",1910,0.98928719,NA,NA,NA,NA
"4211",332,"Haiti",1910,0.78581604,NA,0.0001461169,NA,0.2643254
"4212",340,"Honduras",1910,0.94540611,NA,0.0001299785,NA,0.07336585
"4213",348,"Hungary",1910,0.61028854,0.4478762,0.04657755,3188,331.5408
"4214",352,"Iceland",1910,0.97187599,NA,0.0006356272,NA,0.05072417
"4215",356,"India",1910,0.71760844,0.02748401,0.0006110987,7257,161.3572
"4216",360,"Indonesia",1910,0.94295703,0.02338428,0.0005495504,1071,25.16941
"4217",364,"Iran",1910,0.91240847,NA,0.0002182015,NA,2.829418
"4218",368,"Iraq",1910,0.96316241,NA,0.0001240359,NA,0.3295341
"4219",372,"Ireland",1910,0.68423362,0.01345496,0.0003042516,59,1.334143
"4220",376,"Israel",1910,0.96602933,NA,0.0003545704,NA,0.1826977
"4221",380,"Italy",1910,0.52794738,0.2036696,0.008272601,7024,285.2991
"4222",388,"Jamaica",1910,0.89178179,NA,0.0001614832,NA,0.1346565
